customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_text,review_helpful_votes,payment_method,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,revenue_normalized,location
7145,23596,22-05-2024,0,0,0,820,0,680.49,4,15,408.29,0,19,825,1,0,1,4,1,0,0,22,5,2,1,Short,0,220
2498,23597,09-03-2024,1,0,4,873,3,551.29,4,15,330.77,0,11,120,0,0,0,4,1,0,1,9,3,5,1,Very Short,0,47
5334,23598,11-02-2024,1,1,5,636,0,767.59,3,25,575.69,1727.08,8,872,1,1,0,4,10,28,0,11,2,6,3,Short,0.218912561,6
3609,23599,28-09-2024,0,0,4,716,2,629.95,3,0,0,1889.85,2,448,1,1,0,4,3,13,0,28,9,5,0,Very Short,0.239544146,8
5416,23600,25-03-2024,1,1,0,36,2,853.17,1,0,0,0,4,893,1,0,1,4,1,0,3,25,3,0,1,Short,0,179
7873,23601,31-08-2024,0,1,3,216,2,665.25,3,15,299.36,0,1,1612,0,0,0,4,1,0,5,31,8,5,2,Very Long,0,159
8962,23602,19-02-2024,0,1,2,755,6,1508.21,2,10,301.64,2714.78,15,253,1,1,0,4,5,49,0,19,2,0,3,Very Short,0.344106493,204
4684,23603,30-01-2024,0,0,4,719,6,463.99,1,10,46.4,0,8,308,0,0,0,4,1,0,3,30,1,1,3,Very Short,0,157
8443,23604,16-09-2024,1,1,3,783,2,1456.99,2,15,437.1,0,9,141,1,0,1,4,1,0,4,16,9,0,0,Very Short,0,26
7323,23605,05-05-2024,0,1,0,413,5,903.33,2,0,0,1806.66,2,1451,1,1,0,2,7,7,0,5,5,6,1,Very Long,0.228999564,76
9295,23606,26-07-2024,1,1,3,63,7,700.76,4,20,560.61,0,24,1144,0,0,0,4,1,0,0,26,7,4,2,Long,0,83
7660,23607,11-01-2024,0,1,2,496,3,1193.75,2,15,358.12,0,19,917,1,0,1,4,1,0,3,11,1,3,3,Long,0,144
5956,23608,09-03-2024,0,1,5,246,3,1364.14,3,25,1023.1,0,9,1319,0,0,0,4,1,0,1,9,3,5,1,Long,0,61
7066,23609,02-02-2024,0,1,5,352,2,1903.12,4,15,1141.87,0,3,1744,1,0,1,4,1,0,2,2,2,4,3,Very Long,0,79
3858,23610,12-04-2024,1,0,1,892,3,358.99,2,10,71.8,0,10,1467,0,0,0,4,1,0,3,12,4,4,1,Very Long,0,170
7061,23611,13-04-2024,0,1,3,841,4,458.81,2,0,0,0,20,1530,0,0,0,4,1,0,2,13,4,5,1,Very Long,0,79
7379,23612,16-05-2024,1,1,2,427,7,749.64,3,0,0,0,18,1295,0,0,0,4,1,0,3,16,5,3,1,Long,0,131
6496,23613,29-03-2024,1,0,5,701,3,1353.71,1,0,0,0,22,673,0,0,0,4,1,0,0,29,3,4,1,Short,0,96
1926,23614,15-06-2024,1,1,3,222,4,146.4,1,15,21.96,0,2,1111,1,0,1,4,1,0,4,15,6,5,2,Long,0,50
5665,23615,24-11-2024,1,1,0,481,0,469.09,1,0,0,469.09,13,814,1,1,0,4,4,21,5,24,11,6,0,Short,0.059458562,121
7397,23616,01-02-2024,1,0,3,65,4,138.15,3,5,20.72,0,12,1385,1,0,1,4,1,0,1,1,2,3,3,Very Long,0,131
2780,23617,22-11-2024,1,1,1,521,0,951.29,3,30,856.16,0,13,594,1,0,1,4,1,0,5,22,11,4,0,Short,0,24
8085,23618,30-05-2024,1,0,1,12,6,1937.42,2,10,387.48,0,9,1340,0,0,0,4,1,0,4,30,5,3,1,Long,0,41
8584,23619,29-07-2024,0,0,2,550,1,709.74,4,0,0,0,3,31,1,0,1,4,1,0,2,29,7,0,2,Very Short,0,23
5847,23620,02-09-2024,2,1,1,249,2,614.99,2,0,0,1229.98,9,718,1,1,0,3,1,0,5,2,9,0,0,Short,0.155903647,36
9677,23621,25-09-2024,1,0,2,123,0,679.82,3,10,203.95,0,3,74,1,0,1,4,1,0,2,25,9,2,0,Very Short,0,104
8719,23622,10-12-2024,1,1,0,521,2,1150.41,1,15,172.56,0,5,1142,1,0,1,4,1,0,2,10,12,1,3,Long,0,47
5197,23623,30-12-2024,1,1,4,262,5,1701.76,1,0,0,0,9,1458,0,0,0,4,1,0,1,30,12,0,3,Very Long,0,8
8958,23624,05-02-2024,1,1,0,486,2,1036.34,4,30,1243.61,2901.75,10,965,1,1,0,5,10,29,5,5,2,0,3,Long,0.3678055,2
9398,23625,29-05-2024,0,0,4,883,2,1620.63,1,25,405.16,0,9,840,1,0,1,4,1,0,2,29,5,2,1,Short,0,152
1973,23626,15-07-2024,0,1,0,230,3,1259.82,1,0,0,0,24,454,1,0,1,4,1,0,0,15,7,0,2,Short,0,49
9980,23627,09-07-2024,0,1,3,851,5,1668.12,3,5,250.22,0,4,831,1,0,1,4,1,0,2,9,7,1,2,Short,0,44
1044,23628,27-12-2024,1,1,5,70,4,79.93,3,0,0,0,11,1191,1,0,1,4,1,0,2,27,12,4,3,Long,0,116
5375,23629,25-08-2024,1,1,3,456,4,79.87,2,0,0,0,24,1471,0,0,0,4,1,0,3,25,8,6,2,Very Long,0,180
9440,23630,26-05-2024,0,0,2,189,1,761.53,1,25,190.38,0,5,227,0,0,0,4,1,0,3,26,5,6,1,Very Short,0,163
7518,23631,02-12-2024,0,1,1,567,6,468.94,2,0,0,0,10,357,1,0,1,4,1,0,1,2,12,0,3,Very Short,0,220
3400,23632,23-09-2024,1,1,3,509,4,332.9,3,0,0,0,13,103,1,0,1,4,1,0,2,23,9,0,0,Very Short,0,9
6793,23633,17-10-2024,1,0,1,812,5,551.12,3,15,248,0,18,548,1,0,1,4,1,0,4,17,10,3,0,Short,0,217
2931,23634,17-08-2024,1,0,0,17,2,868.27,4,15,520.96,0,2,1674,1,0,1,4,1,0,1,17,8,5,2,Very Long,0,111
3135,23635,24-01-2024,0,0,0,488,3,795.82,1,0,0,0,19,1556,0,0,0,4,1,0,1,24,1,2,3,Very Long,0,13
9203,23636,20-12-2024,1,1,5,123,0,909.61,3,10,272.88,2455.95,15,488,1,1,0,4,5,16,0,20,12,4,3,Short,0.311299015,177
1423,23637,17-09-2024,1,1,3,453,6,1656.38,2,5,165.64,0,16,1298,0,0,0,4,1,0,0,17,9,1,0,Long,0,165
9658,23638,24-02-2024,0,0,4,694,2,995.01,2,20,398,0,21,1057,1,0,1,4,1,0,0,24,2,5,3,Long,0,11
5079,23639,01-04-2024,0,1,3,300,5,328.92,4,5,65.78,0,3,894,1,0,1,4,1,0,4,1,4,0,1,Short,0,137
1582,23640,04-05-2024,1,1,4,22,3,1431.4,4,0,0,0,3,523,1,0,1,4,1,0,4,4,5,5,1,Short,0,204
8084,23641,03-04-2024,1,1,3,772,3,1295.81,4,15,777.49,0,2,618,1,0,1,4,1,0,5,3,4,2,1,Short,0,179
1434,23642,14-08-2024,1,0,5,500,0,716.9,4,10,286.76,2580.84,12,1725,1,1,0,3,1,19,0,14,8,2,2,Very Long,0.327129197,183
3925,23643,18-07-2024,0,0,0,20,1,655.44,3,10,196.63,0,17,468,1,0,1,4,1,0,2,18,7,3,2,Short,0,99
3166,23644,18-03-2024,1,1,3,746,4,103.29,2,20,41.32,165.26,19,447,1,1,0,5,10,7,4,18,3,0,1,Very Short,0.0209472,20
8059,23645,11-09-2024,1,1,5,690,5,247.32,2,30,148.39,346.25,18,442,1,1,0,3,1,13,5,11,9,2,0,Very Short,0.043888224,66
4569,23646,14-04-2024,1,0,2,571,0,874.17,4,0,0,0,8,768,1,0,1,4,1,0,3,14,4,6,1,Short,0,221
6892,23647,28-02-2024,1,0,5,704,5,1218.07,3,10,365.42,0,9,441,1,0,1,4,1,0,2,28,2,2,3,Very Short,0,37
1649,23648,15-12-2024,0,0,5,622,5,1447.91,1,10,144.79,0,9,389,1,0,1,4,1,0,1,15,12,6,3,Very Short,0,81
7259,23649,24-04-2024,1,1,1,866,5,1071.27,3,10,321.38,2892.43,17,344,1,1,0,3,1,15,1,24,4,2,1,Very Short,0.366624162,63
7397,23650,25-03-2024,1,0,1,118,7,992.69,2,0,0,0,13,1570,0,0,0,4,1,0,3,25,3,0,1,Very Long,0,153
3571,23651,18-09-2024,1,0,5,741,6,1518.45,1,0,0,1518.45,6,398,1,1,0,2,7,42,0,18,9,2,0,Very Short,0.192468084,142
8930,23652,05-10-2024,1,1,0,44,4,160.41,3,10,48.12,0,10,112,0,0,0,4,1,0,5,5,10,5,0,Very Short,0,151
5229,23653,25-02-2024,1,0,0,215,7,640.18,4,5,128.04,2432.68,16,653,1,1,0,5,0,27,5,25,2,6,3,Short,0.308349473,189
7004,23654,21-01-2024,1,1,5,492,0,215.32,1,0,0,0,22,1490,0,0,0,4,1,0,1,21,1,6,3,Very Long,0,168
2635,23655,06-11-2024,0,0,2,366,0,752.23,3,0,0,0,18,613,0,0,0,4,1,0,1,6,11,2,0,Short,0,85
9394,23656,02-07-2024,2,0,5,712,7,638.28,2,0,0,0,13,1737,1,0,1,4,1,0,5,2,7,1,2,Very Long,0,170
3218,23657,15-06-2024,1,0,5,816,7,406.09,3,10,121.83,0,5,60,1,0,1,4,1,0,0,15,6,5,2,Very Short,0,183
6634,23658,02-06-2024,0,0,2,705,1,215.49,3,25,161.62,0,24,1135,0,0,0,4,1,0,4,2,6,6,2,Long,0,33
1808,23659,01-08-2024,1,1,3,641,6,506.2,1,0,0,506.2,18,497,1,1,0,4,0,43,2,1,8,3,2,Short,0.064162366,199
1402,23660,02-09-2024,1,0,3,55,1,473.88,2,10,94.78,0,11,1380,0,0,0,4,1,0,4,2,9,0,0,Very Long,0,209
2140,23661,30-01-2024,2,1,5,100,0,803.5,4,5,160.7,3053.3,12,111,1,1,0,4,10,21,4,30,1,1,3,Very Short,0.387014916,3
9484,23662,06-04-2024,0,0,2,8,7,328.75,4,0,0,0,11,534,1,0,1,4,1,0,0,6,4,5,1,Short,0,190
2894,23663,14-12-2024,1,1,0,286,4,462.21,2,0,0,0,6,1396,1,0,1,4,1,0,2,14,12,5,3,Very Long,0,91
8915,23664,01-03-2024,1,1,3,99,3,1330.45,1,0,0,1330.45,19,698,1,1,0,3,1,48,5,1,3,4,1,Short,0.168638521,160
6221,23665,27-11-2024,0,0,2,751,7,650.35,3,0,0,0,7,372,1,0,1,4,1,0,5,27,11,2,0,Very Short,0,11
1797,23666,26-05-2024,1,1,3,879,2,510.79,2,15,153.24,0,16,44,0,0,0,4,1,0,1,26,5,6,1,Very Short,0,52
4970,23667,10-03-2024,1,0,2,50,3,1389.23,4,0,0,0,1,509,1,0,1,4,1,0,2,10,3,6,1,Short,0,157
5312,23668,05-08-2024,1,0,3,144,4,339.67,3,20,203.8,0,24,1295,1,0,1,4,1,0,4,5,8,0,2,Long,0,40
3402,23669,30-08-2024,2,1,5,640,0,153.36,4,10,61.34,0,21,1467,0,0,0,4,1,0,1,30,8,4,2,Very Long,0,204
6436,23670,07-05-2024,2,0,2,74,7,607.22,2,15,182.17,1032.27,17,899,1,1,0,1,2,36,1,7,5,1,1,Short,0.130843313,47
8749,23671,16-10-2024,1,0,0,883,2,1868.83,1,0,0,0,4,1100,0,0,0,4,1,0,5,16,10,2,0,Long,0,57
8952,23672,24-01-2024,0,0,4,478,0,625.82,1,15,93.87,0,2,1358,0,0,0,4,1,0,2,24,1,2,3,Very Long,0,171
5725,23673,14-02-2024,1,1,3,795,2,757.3,2,5,75.73,0,15,485,1,0,1,4,1,0,5,14,2,2,3,Short,0,156
9040,23674,14-08-2024,0,1,3,852,6,1585.85,3,30,1427.26,0,8,1693,1,0,1,4,1,0,3,14,8,2,2,Very Long,0,48
9307,23675,29-07-2024,1,0,4,850,1,482.21,4,0,0,0,15,187,1,0,1,4,1,0,2,29,7,0,2,Very Short,0,164
1792,23676,12-09-2024,2,0,5,301,2,1100.69,2,0,0,0,22,580,1,0,1,4,1,0,5,12,9,3,0,Short,0,19
6714,23677,06-11-2024,0,0,1,612,5,970.86,3,0,0,0,13,1121,1,0,1,4,1,0,5,6,11,2,0,Long,0,197
7958,23678,05-12-2024,0,0,3,301,2,1208.38,2,5,120.84,2295.92,12,28,1,1,0,4,5,21,4,5,12,3,3,Very Short,0.291014734,49
1142,23679,03-07-2024,1,0,3,797,4,294.48,4,25,294.48,0,21,1274,0,0,0,4,1,0,0,3,7,2,2,Long,0,177
6430,23680,01-07-2024,0,1,5,851,1,213.54,3,0,0,0,2,307,1,0,1,4,1,0,1,1,7,0,2,Very Short,0,173
9220,23681,03-12-2024,0,0,5,439,4,368.56,3,15,165.85,0,4,611,1,0,1,4,1,0,3,3,12,1,3,Short,0,165
3413,23682,16-12-2024,0,0,0,605,2,1971.22,4,0,0,0,6,240,1,0,1,4,1,0,0,16,12,0,3,Very Short,0,117
8716,23683,18-01-2024,1,1,0,672,6,1827.36,2,0,0,0,15,1418,1,0,1,4,1,0,4,18,1,3,3,Very Long,0,47
9404,23684,03-07-2024,1,0,0,51,6,1634.16,2,0,0,0,18,297,1,0,1,4,1,0,1,3,7,2,2,Very Short,0,58
6716,23685,01-12-2024,0,1,1,174,2,1900.79,3,0,0,0,5,1272,1,0,1,4,1,0,4,1,12,6,3,Long,0,22
6664,23686,19-01-2024,2,0,1,490,7,255.36,3,0,0,0,5,130,0,0,0,4,1,0,2,19,1,4,3,Very Short,0,100
5812,23687,22-12-2024,1,1,2,668,2,767.06,4,5,153.41,0,20,833,1,0,1,4,1,0,4,22,12,6,3,Short,0,30
4680,23688,30-09-2024,1,1,4,94,4,195.45,3,15,87.95,0,18,10,0,0,0,4,1,0,3,30,9,0,0,Very Short,0,75
5075,23689,26-02-2024,0,1,2,129,5,322.11,2,5,32.21,0,14,73,0,0,0,4,1,0,2,26,2,0,3,Very Short,0,95
5700,23690,21-08-2024,1,0,5,741,6,1992.7,1,10,199.27,0,16,1540,1,0,1,4,1,0,1,21,8,2,2,Very Long,0,221
5339,23691,06-06-2024,0,0,2,681,6,1934.51,2,5,193.45,3675.57,18,414,1,1,0,4,5,14,4,6,6,3,2,Very Short,0.465889502,164
8433,23692,02-05-2024,2,0,1,617,4,455.37,1,0,0,0,14,829,1,0,1,4,1,0,0,2,5,3,1,Short,0,28
7922,23693,14-08-2024,0,1,2,773,0,539.5,3,10,161.85,1456.65,17,597,1,1,0,4,3,35,5,14,8,2,2,Short,0.184634749,35
4127,23694,25-09-2024,1,1,2,484,7,332.19,3,30,298.97,0,16,1270,0,0,0,4,1,0,2,25,9,2,0,Long,0,56
5617,23695,22-11-2024,2,0,1,727,2,1851.27,3,25,1388.45,0,2,1019,0,0,0,4,1,0,2,22,11,4,0,Long,0,148
2936,23696,01-06-2024,0,0,0,734,4,374.19,3,5,56.13,0,23,677,0,0,0,4,1,0,2,1,6,5,2,Short,0,48
2584,23697,28-02-2024,0,0,0,248,6,1512.17,3,30,1360.95,3175.56,9,103,1,1,0,4,10,26,0,28,2,2,3,Very Short,0.402511737,73
4319,23698,11-11-2024,0,0,2,185,6,980.87,1,0,0,980.87,10,1728,1,1,0,3,1,21,1,11,11,0,0,Very Long,0.124328209,131
1523,23699,01-05-2024,0,1,3,130,2,1742.53,4,20,1394.02,5576.1,7,1060,1,1,0,4,4,36,4,1,5,2,1,Long,0.706787369,151
8690,23700,04-10-2024,1,0,5,534,3,841.29,1,5,42.06,0,17,173,0,0,0,4,1,0,0,4,10,4,0,Very Short,0,125
2135,23701,18-10-2024,0,1,5,94,6,411.33,1,5,20.57,390.76,7,140,1,1,0,5,10,19,4,18,10,4,0,Very Short,0.04953,139
3938,23702,22-01-2024,0,0,1,233,4,256.43,1,20,51.29,0,5,257,1,0,1,4,1,0,1,22,1,0,3,Very Short,0,166
3262,23703,29-05-2024,1,1,0,545,4,317.65,1,10,31.76,0,23,1033,1,0,1,4,1,0,4,29,5,2,1,Long,0,79
2861,23704,31-01-2024,0,1,3,150,4,473.55,1,15,71.03,0,13,1040,1,0,1,4,1,0,5,31,1,2,3,Long,0,131
4309,23705,08-08-2024,1,1,5,745,5,961.79,4,0,0,0,9,331,1,0,1,4,1,0,5,8,8,3,2,Very Short,0,201
7472,23706,17-10-2024,0,1,4,56,2,1554.47,2,15,466.34,2642.6,7,439,1,1,0,5,10,21,1,17,10,3,0,Very Short,0.334957462,103
9030,23707,23-07-2024,0,1,3,297,7,1037.42,2,0,0,2074.84,2,1638,1,1,0,4,10,3,5,23,7,1,2,Very Long,0.262992182,99
2698,23708,28-04-2024,0,1,1,889,0,296.98,1,0,0,296.98,2,599,1,1,0,4,0,34,2,28,4,6,1,Short,0.037643104,43
3151,23709,21-12-2024,0,0,1,341,4,90.53,2,20,36.21,0,9,1059,1,0,1,4,1,0,5,21,12,5,3,Long,0,29
5226,23710,01-02-2024,0,0,3,106,2,889.63,1,15,133.44,0,19,1109,0,0,0,4,1,0,5,1,2,3,3,Long,0,107
3876,23711,21-02-2024,0,1,4,197,2,1372.23,3,0,0,0,10,386,1,0,1,4,1,0,2,21,2,2,3,Very Short,0,210
8199,23712,13-05-2024,0,1,0,697,4,210.38,3,15,94.67,536.47,11,1582,1,1,0,5,10,19,4,13,5,0,1,Very Long,0.067999179,130
3006,23713,12-12-2024,1,1,0,606,2,1575.41,3,20,945.25,0,3,1238,1,0,1,4,1,0,3,12,12,3,3,Long,0,223
4621,23714,22-11-2024,1,1,5,623,7,1114.72,3,15,501.62,2842.54,18,121,1,1,0,2,7,4,1,22,11,4,0,Very Short,0.360300455,207
5911,23715,24-07-2024,1,0,2,427,1,283.77,3,15,127.7,0,7,382,0,0,0,4,1,0,0,24,7,2,2,Very Short,0,147
4433,23716,13-12-2024,2,1,2,641,3,924.96,1,5,46.25,878.71,5,969,1,1,0,4,0,16,1,13,12,4,3,Long,0.111379123,221
6553,23717,26-11-2024,1,1,5,537,4,144.03,3,15,64.81,367.28,14,752,1,1,0,4,3,39,0,26,11,1,0,Short,0.04655384,109
8194,23718,02-08-2024,0,0,5,360,0,990.12,3,15,445.55,2524.81,3,173,1,1,0,5,0,35,4,2,8,4,2,Very Short,0.320027227,56
5788,23719,13-02-2024,1,0,4,874,6,1884.92,1,20,376.98,0,1,1266,1,0,1,4,1,0,3,13,2,1,3,Long,0,159
5111,23720,24-11-2024,1,1,3,372,2,1594.64,3,20,956.78,0,3,1274,1,0,1,4,1,0,5,24,11,6,0,Long,0,10
9565,23721,22-08-2024,1,1,4,624,3,709.33,1,0,0,0,4,1331,0,0,0,4,1,0,4,22,8,3,2,Long,0,85
9834,23722,21-02-2024,0,0,4,323,4,449.34,1,5,22.47,0,22,907,0,0,0,4,1,0,1,21,2,2,3,Long,0,169
9957,23723,02-11-2024,1,1,4,209,5,1191.69,2,5,119.17,0,10,1678,0,0,0,4,1,0,4,2,11,5,0,Very Long,0,49
1147,23724,25-05-2024,0,0,5,83,1,791.81,3,5,118.77,0,3,1646,0,0,0,4,1,0,5,25,5,5,1,Very Long,0,28
8535,23725,14-10-2024,0,0,4,809,2,560.64,4,0,0,0,13,240,0,0,0,4,1,0,1,14,10,0,0,Very Short,0,75
9087,23726,05-04-2024,1,0,0,31,7,589.96,1,0,0,0,5,1455,0,0,0,4,1,0,4,5,4,4,1,Very Long,0,164
8246,23727,04-01-2024,2,1,0,889,3,1307.23,2,20,522.89,0,1,1458,0,0,0,4,1,0,5,4,1,3,3,Very Long,0,70
7745,23728,14-06-2024,1,1,2,376,0,365.22,4,0,0,0,5,218,1,0,1,4,1,0,3,14,6,4,2,Very Short,0,14
4294,23729,14-06-2024,2,1,1,446,7,380.1,4,30,456.12,0,5,453,1,0,1,4,1,0,0,14,6,4,2,Very Short,0,60
7533,23730,11-11-2024,0,0,4,434,6,1259.91,2,0,0,2519.82,19,416,1,1,0,1,2,38,4,11,11,0,0,Very Short,0.319394729,14
6217,23731,12-02-2024,1,1,0,47,4,195.99,2,0,0,0,24,1369,1,0,1,4,1,0,3,12,2,0,3,Very Long,0,191
8482,23732,29-11-2024,0,1,2,128,6,1900.01,1,5,95,0,21,1158,0,0,0,4,1,0,4,29,11,4,0,Long,0,42
4162,23733,25-02-2024,1,1,5,849,4,140.83,2,5,14.08,267.58,16,814,1,1,0,5,10,32,2,25,2,6,3,Short,0.033916566,14
7682,23734,07-12-2024,1,1,3,485,1,458.98,1,30,137.69,321.29,9,763,1,1,0,3,1,43,3,7,12,5,3,Short,0.040724469,204
8058,23735,14-09-2024,0,1,5,371,5,1020.43,3,10,306.13,2755.16,2,1074,1,1,0,2,8,14,5,14,9,5,0,Long,0.349224779,59
8503,23736,11-05-2024,0,1,4,114,4,343.51,3,10,103.05,0,10,827,0,0,0,4,1,0,3,11,5,5,1,Short,0,155
2546,23737,15-12-2024,2,0,5,516,4,431.02,3,0,0,0,13,442,1,0,1,4,1,0,3,15,12,6,3,Very Short,0,30
8772,23738,11-05-2024,0,1,4,280,5,896.58,2,0,0,0,16,1610,1,0,1,4,1,0,0,11,5,5,1,Very Long,0,3
2949,23739,19-08-2024,0,1,0,466,3,302.61,4,15,181.57,0,13,1024,0,0,0,4,1,0,4,19,8,0,2,Long,0,144
9432,23740,06-01-2024,2,1,2,236,7,350.46,4,0,0,0,24,815,1,0,1,4,1,0,2,6,1,5,3,Short,0,12
1348,23741,07-02-2024,0,1,1,573,3,408.08,4,0,0,0,23,1322,0,0,0,4,1,0,3,7,2,2,3,Long,0,80
3012,23742,08-05-2024,1,0,2,492,3,534.34,1,0,0,0,4,803,0,0,0,4,1,0,5,8,5,2,1,Short,0,39
6479,23743,30-03-2024,0,0,0,847,3,1093.23,1,0,0,1093.23,7,1237,1,1,0,1,8,23,2,30,3,5,1,Long,0.138570176,47
5889,23744,24-03-2024,0,0,5,636,6,399.12,1,0,0,0,5,118,1,0,1,4,1,0,0,24,3,6,1,Very Short,0,187
7196,23745,18-05-2024,0,0,4,256,6,1550.52,4,0,0,0,5,673,1,0,1,4,1,0,0,18,5,5,1,Short,0,24
4631,23746,10-08-2024,0,1,1,222,2,1416.65,2,0,0,2833.3,14,1397,1,1,0,1,7,5,1,10,8,5,2,Very Long,0.359129258,181
1030,23747,15-02-2024,1,1,5,406,5,445.89,2,0,0,0,5,1165,0,0,0,4,1,0,1,15,2,3,3,Long,0,157
6558,23748,01-10-2024,1,1,1,158,6,1710.57,4,10,684.23,0,15,877,1,0,1,4,1,0,4,1,10,1,0,Short,0,71
5596,23749,05-11-2024,1,1,2,13,1,686.08,2,25,343.04,0,4,1237,1,0,1,4,1,0,5,5,11,1,0,Long,0,12
5577,23750,01-11-2024,1,1,3,16,2,959.06,3,0,0,0,5,1450,1,0,1,4,1,0,2,1,11,4,0,Very Long,0,24
4391,23751,11-03-2024,0,1,2,25,5,1798.93,1,15,269.84,1529.09,13,328,1,1,0,5,10,27,1,11,3,0,1,Very Short,0.193816735,80
9013,23752,17-11-2024,1,0,5,154,7,1198.33,1,20,239.67,0,9,1772,1,0,1,4,1,0,1,17,11,6,0,Very Long,0,39
8130,23753,17-02-2024,0,1,4,700,2,1877.82,1,0,0,1877.82,5,1157,1,1,0,5,3,1,0,17,2,5,3,Long,0.238019307,94
2630,23754,09-02-2024,0,0,2,718,5,1648.42,2,0,0,0,2,1221,1,0,1,4,1,0,0,9,2,4,3,Long,0,154
1349,23755,21-09-2024,2,0,1,667,3,889.87,1,20,177.97,0,3,437,1,0,1,4,1,0,0,21,9,5,0,Very Short,0,3
2632,23756,04-10-2024,2,0,2,767,7,359.88,2,0,0,0,18,703,0,0,0,4,1,0,5,4,10,4,0,Short,0,20
1437,23757,16-02-2024,0,1,5,867,3,1394.57,1,15,209.19,0,16,750,1,0,1,4,1,0,5,16,2,4,3,Short,0,149
7382,23758,31-05-2024,0,0,3,760,5,753.65,3,15,339.14,0,24,654,1,0,1,4,1,0,1,31,5,4,1,Short,0,185
6581,23759,29-05-2024,1,1,1,107,3,708.78,2,15,212.63,0,17,907,0,0,0,4,1,0,3,29,5,2,1,Long,0,8
5166,23760,20-09-2024,1,0,0,463,0,447.48,4,0,0,0,21,1627,0,0,0,4,1,0,2,20,9,4,0,Very Long,0,88
6324,23761,07-07-2024,1,1,4,181,5,1783.9,1,5,89.2,0,21,350,1,0,1,4,1,0,0,7,7,6,2,Very Short,0,21
8274,23762,07-08-2024,1,1,2,569,3,1393.01,4,0,0,5572.04,2,1233,1,1,0,5,3,12,3,7,8,2,2,Long,0.706272752,35
8478,23763,30-01-2024,0,0,3,388,0,619.43,2,0,0,0,19,1153,1,0,1,4,1,0,4,30,1,1,3,Long,0,201
4910,23764,22-12-2024,1,1,3,343,0,838,2,0,0,1676,9,61,1,1,0,5,4,45,5,22,12,6,3,Very Short,0.212438018,215
6329,23765,21-07-2024,0,1,4,113,3,1372.89,3,20,823.73,0,20,575,1,0,1,4,1,0,3,21,7,6,2,Short,0,178
6191,23766,01-09-2024,1,0,5,630,0,939.03,2,10,187.81,0,17,787,0,0,0,4,1,0,5,1,9,6,0,Short,0,48
9543,23767,24-06-2024,1,0,2,848,6,982.36,3,0,0,0,18,307,0,0,0,4,1,0,2,24,6,0,2,Very Short,0,197
7852,23768,30-03-2024,2,1,1,881,3,634.5,3,0,0,1903.5,3,331,1,1,0,4,0,27,4,30,3,5,1,Very Short,0.241274324,195
3829,23769,31-08-2024,0,0,1,892,5,1002.66,2,20,401.06,0,20,392,1,0,1,4,1,0,2,31,8,5,2,Very Short,0,162
8981,23770,15-04-2024,1,0,4,268,2,1734.82,3,10,520.45,0,18,283,1,0,1,4,1,0,2,15,4,0,1,Very Short,0,76
4580,23771,20-03-2024,0,1,5,510,3,661.89,2,0,0,0,21,400,0,0,0,4,1,0,4,20,3,2,1,Very Short,0,96
7818,23772,20-07-2024,1,1,3,121,2,1262.94,2,5,126.29,0,10,1242,0,0,0,4,1,0,4,20,7,5,2,Long,0,34
9798,23773,10-05-2024,0,0,4,649,4,434,2,10,86.8,0,4,376,1,0,1,4,1,0,4,10,5,4,1,Very Short,0,107
8279,23774,22-11-2024,0,0,1,483,3,1042.27,4,20,833.82,0,20,392,0,0,0,4,1,0,0,22,11,4,0,Very Short,0,209
1967,23775,28-08-2024,0,1,4,241,3,1232.41,2,10,246.48,0,19,354,1,0,1,4,1,0,2,28,8,2,2,Very Short,0,92
2851,23776,16-05-2024,1,1,4,138,2,1126.98,4,0,0,0,7,736,0,0,0,4,1,0,1,16,5,3,1,Short,0,101
8162,23777,13-01-2024,0,1,4,514,5,1221.94,2,0,0,0,15,1376,1,0,1,4,1,0,4,13,1,5,3,Very Long,0,211
2110,23778,04-05-2024,1,1,0,876,6,1377.6,2,15,413.28,0,15,210,0,0,0,4,1,0,0,4,5,5,1,Very Short,0,126
1104,23779,12-02-2024,0,0,1,809,1,362.07,1,15,54.31,0,15,809,1,0,1,4,1,0,1,12,2,0,3,Short,0,207
3322,23780,21-03-2024,1,1,4,676,4,79.62,1,20,15.92,0,18,117,0,0,0,4,1,0,1,21,3,3,1,Very Short,0,145
5378,23781,13-04-2024,2,0,5,737,4,205.16,4,10,82.06,0,20,833,1,0,1,4,1,0,2,13,4,5,1,Short,0,108
2155,23782,26-08-2024,0,0,4,460,7,1175.28,1,10,117.53,0,19,902,0,0,0,4,1,0,4,26,8,0,2,Short,0,183
2380,23783,08-02-2024,1,1,3,447,7,455.35,1,30,136.6,0,16,911,1,0,1,4,1,0,4,8,2,3,3,Long,0,161
4049,23784,29-02-2024,0,0,4,609,1,580.51,4,20,464.41,1857.63,14,522,1,1,0,2,7,4,5,29,2,3,3,Short,0.235460164,45
6389,23785,15-01-2024,1,0,3,547,3,1120.81,4,20,896.65,0,7,1015,0,0,0,4,1,0,5,15,1,0,3,Long,0,165
